file_LAC, th1_LAC,vsum_LAC, vavg_LAC, vmed_LAC, vstd_LAC, vvar_LAC, vmax_LAC, vmin_LAC, totalpix_LAC, nanpix_LAC, statipix_LAC,file_GAC, th1_GAC,vsum_GAC, vavg_GAC, vmed_GAC, vstd_GAC, vvar_GAC, vmax_GAC, vmin_GAC, totalpix_GAC, nanpix_GAC, statipix_GAC
S20040922004121.MON.chlor_a.csv,15-20,1423.139941,17.35536514,17.48457354,1.494475675,2.233457544,19.93554397,15.11753445,985680,389122,82,S20040922004121.MON.chlor_a.csv,15-20,230.5673809,17.73595238,17.73595238,0,0,17.73595238,17.73595238,985680,408132,13
S20040922004121.MON.chlor_a.csv,20-25,802.4321583,22.92663309,23.17542267,1.510089753,2.280371063,24.86319351,20.09379935,985680,389122,35,S20040922004121.MON.chlor_a.csv,20-25,0,0,0,0,0,0,0,985680,408132,0
S20040922004121.MON.chlor_a.csv,25-30,537.4520825,26.87260413,26.97576565,0.707724147,0.500873468,28.04873014,25.47429466,985680,389122,20,S20040922004121.MON.chlor_a.csv,25-30,213.7714081,26.72142601,26.72142601,0,0,26.72142601,26.72142601,985680,408132,8
S20040922004121.MON.chlor_a.csv,30-35,60.6092239,30.30461195,30.30461195,0.083313555,0.006941148,30.38792551,30.2212984,985680,389122,2,S20040922004121.MON.chlor_a.csv,30-35,0,0,0,0,0,0,0,985680,408132,0
S20040922004121.MON.chlor_a.csv,35-40,183.8559081,36.77118162,36.38697815,0.75158764,0.56488398,38.27412796,36.38697815,985680,389122,5,S20040922004121.MON.chlor_a.csv,35-40,0,0,0,0,0,0,0,985680,408132,0
S20040922004121.MON.chlor_a.csv,40-45,87.1317749,43.56588745,43.56588745,0,0,43.56588745,43.56588745,985680,389122,2,S20040922004121.MON.chlor_a.csv,40-45,0,0,0,0,0,0,0,985680,408132,0
S20040922004121.MON.chlor_a.csv,45-50,0,0,0,0,0,0,0,985680,389122,0,S20040922004121.MON.chlor_a.csv,45-50,0,0,0,0,0,0,0,985680,408132,0
S20040922004121.MON.chlor_a.csv,50-55,51.89789915,51.89789915,51.89789915,0,0,51.89789915,51.89789915,985680,389122,1,S20040922004121.MON.chlor_a.csv,50-55,0,0,0,0,0,0,0,985680,408132,0
S20040922004121.MON.chlor_a.csv,55-60,231.4790878,57.86977196,57.59313583,0.479147821,0.229582635,58.69968033,57.59313583,985680,389122,4,S20040922004121.MON.chlor_a.csv,55-60,0,0,0,0,0,0,0,985680,408132,0
S20040922004121.MON.chlor_a.csv,60-65,0,0,0,0,0,0,0,985680,389122,0,S20040922004121.MON.chlor_a.csv,60-65,0,0,0,0,0,0,0,985680,408132,0
S20040922004121.MON.chlor_a.csv,65-70,0,0,0,0,0,0,0,985680,389122,0,S20040922004121.MON.chlor_a.csv,65-70,0,0,0,0,0,0,0,985680,408132,0
S20041222004152.MON.chlor_a.csv,0-5,548452.6746,0.933739903,0.73150424,0.703300886,0.494632136,4.999707171,0.130694523,985680,392314,587372,S20041222004152.MON.chlor_a.csv,0-5,439392.1557,0.769490498,0.611751795,0.589061033,0.3469929,4.999290784,0.138613418,985680,412267,571017
S20041222004152.MON.chlor_a.csv,5-10,31661.85043,6.45369964,6.101694954,1.231350149,1.516223189,9.99422133,5.000086129,985680,392314,4906,S20041222004152.MON.chlor_a.csv,5-10,12874.41325,6.443650274,5.978963832,1.379960999,1.904292359,9.940093994,5.001955032,985680,412267,1998
S20041222004152.MON.chlor_a.csv,10-15,7204.04553,11.90751327,11.63825524,1.410436677,1.98933162,14.95849482,10.00369549,985680,392314,605,S20041222004152.MON.chlor_a.csv,10-15,2134.656616,11.53868441,11.41039848,1.241660482,1.541720753,14.47124827,10.16119194,985680,412267,185
S20041222004152.MON.chlor_a.csv,15-20,3765.553308,17.03870275,16.94285679,1.428826002,2.041543743,19.97359657,15.02771573,985680,392314,221,S20041222004152.MON.chlor_a.csv,15-20,2759.809708,17.69108787,18.05279883,1.095179749,1.199418682,19.92062593,15.16342039,985680,412267,156
S20041222004152.MON.chlor_a.csv,20-25,2273.497941,22.2891955,21.89622021,1.500099778,2.250299345,24.92644501,20.03951363,985680,392314,102,S20041222004152.MON.chlor_a.csv,20-25,307.9252485,20.5283499,20.49917014,0.074394065,0.005534477,20.71801829,20.49917014,985680,412267,15
S20041222004152.MON.chlor_a.csv,25-30,1938.749817,27.30633544,26.73170352,1.495777816,2.237351274,29.86287916,25.03152347,985680,392314,71,S20041222004152.MON.chlor_a.csv,25-30,903.7972133,25.82277752,26.02282548,0.442034692,0.195394669,26.24954438,25.34433174,985680,412267,35
S20041222004152.MON.chlor_a.csv,30-35,1374.613281,31.96775071,31.64269894,1.503301131,2.25991429,34.58359146,30.10590935,985680,392314,43,S20041222004152.MON.chlor_a.csv,30-35,241.2336922,34.46195602,34.46195602,0,0,34.46195602,34.46195602,985680,412267,7
S20041222004152.MON.chlor_a.csv,35-40,894.5557736,37.27315723,36.69971466,1.434858525,2.058818986,39.87831879,35.48219585,985680,392314,24,S20041222004152.MON.chlor_a.csv,35-40,0,0,0,0,0,0,0,985680,412267,0
S20041222004152.MON.chlor_a.csv,40-45,496.7935212,41.3994601,40.83444321,1.01740731,1.035117635,43.7571373,40.3347168,985680,392314,12,S20041222004152.MON.chlor_a.csv,40-45,0,0,0,0,0,0,0,985680,412267,0
S20041222004152.MON.chlor_a.csv,45-50,144.6206245,48.20687485,48.05877686,0.797705623,0.636334261,49.2494545,47.31239319,985680,392314,3,S20041222004152.MON.chlor_a.csv,45-50,0,0,0,0,0,0,0,985680,412267,0
S20041222004152.MON.chlor_a.csv,50-55,104.9202919,52.46014595,52.46014595,1.128709793,1.273985797,53.58885574,51.33143616,985680,392314,2,S20041222004152.MON.chlor_a.csv,50-55,0,0,0,0,0,0,0,985680,412267,0
S20041222004152.MON.chlor_a.csv,55-60,0,0,0,0,0,0,0,985680,392314,0,S20041222004152.MON.chlor_a.csv,55-60,0,0,0,0,0,0,0,985680,412267,0
S20041222004152.MON.chlor_a.csv,60-65,0,0,0,0,0,0,0,985680,392314,0,S20041222004152.MON.chlor_a.csv,60-65,0,0,0,0,0,0,0,985680,412267,0
S20041222004152.MON.chlor_a.csv,65-70,136.424408,68.21220398,68.21220398,0,0,68.21220398,68.21220398,985680,392314,2,S20041222004152.MON.chlor_a.csv,65-70,0,0,0,0,0,0,0,985680,412267,0
S20041532004182.MON.chlor_a.csv,0-5,249859.5987,0.423414774,0.322514351,0.389537536,0.151739492,4.998936812,0.138625905,985680,392459,590106,S20041532004182.MON.chlor_a.csv,0-5,227456.5925,0.394257463,0.313732252,0.301153692,0.090693546,4.986471117,0.128735751,985680,408343,576924
S20041532004182.MON.chlor_a.csv,5-10,12808.77095,6.755680881,6.499490135,1.319706688,1.741625742,9.997402191,5.002752046,985680,392459,1896,S20041532004182.MON.chlor_a.csv,5-10,2232.592613,6.150392873,5.819055438,1.046727349,1.095638142,9.822329521,5.016611576,985680,408343,363
S20041532004182.MON.chlor_a.csv,10-15,5344.445184,12.00998918,11.697697,1.454192596,2.114676108,14.95668793,10.00415707,985680,392459,445,S20041532004182.MON.chlor_a.csv,10-15,560.5135441,11.21027088,11.21027088,0,0,11.21027088,11.21027088,985680,408343,50
S20041532004182.MON.chlor_a.csv,15-20,4713.180125,17.45622269,17.27486723,1.553141873,2.412249679,19.9900074,15.01371825,985680,392459,270,S20041532004182.MON.chlor_a.csv,15-20,0,0,0,0,0,0,0,985680,408343,0
S20041532004182.MON.chlor_a.csv,20-25,3708.927585,22.20914722,22.14920743,1.386447692,1.922237203,24.9348073,20.00338046,985680,392459,167,S20041532004182.MON.chlor_a.csv,20-25,0,0,0,0,0,0,0,985680,408343,0
S20041532004182.MON.chlor_a.csv,25-30,3387.507642,27.10006114,26.85007668,1.485440096,2.206532277,29.95035934,25.02071909,985680,392459,125,S20041532004182.MON.chlor_a.csv,25-30,0,0,0,0,0,0,0,985680,408343,0
S20041532004182.MON.chlor_a.csv,30-35,2473.480937,32.5458018,32.70469198,1.362883777,1.857452188,34.94144821,30.11249906,985680,392459,76,S20041532004182.MON.chlor_a.csv,30-35,0,0,0,0,0,0,0,985680,408343,0
S20041532004182.MON.chlor_a.csv,35-40,1887.885232,37.75770464,38.01354829,1.587001215,2.518572856,39.97785568,35.05149543,985680,392459,50,S20041532004182.MON.chlor_a.csv,35-40,0,0,0,0,0,0,0,985680,408343,0
S20041532004182.MON.chlor_a.csv,40-45,2074.282022,42.33228616,42.38454437,1.322343453,1.748592208,44.72780228,40.00984192,985680,392459,49,S20041532004182.MON.chlor_a.csv,40-45,0,0,0,0,0,0,0,985680,408343,0
S20041532004182.MON.chlor_a.csv,45-50,418.3270972,46.48078858,45.56016541,1.391978769,1.937604894,49.54643059,45.21475323,985680,392459,9,S20041532004182.MON.chlor_a.csv,45-50,0,0,0,0,0,0,0,985680,408343,0
S20041532004182.MON.chlor_a.csv,50-55,208.877552,52.21938801,52.30753899,1.791853483,3.210738903,54.04101181,50.22146225,985680,392459,4,S20041532004182.MON.chlor_a.csv,50-55,0,0,0,0,0,0,0,985680,408343,0
S20041532004182.MON.chlor_a.csv,55-60,464.5371981,58.06714976,58.32472849,1.486862388,2.210759762,59.81560135,55.25244904,985680,392459,8,S20041532004182.MON.chlor_a.csv,55-60,0,0,0,0,0,0,0,985680,408343,0
S20041532004182.MON.chlor_a.csv,60-65,312.9386559,62.58773117,61.96234512,1.371385195,1.880697354,64.50206757,60.71704865,985680,392459,5,S20041532004182.MON.chlor_a.csv,60-65,0,0,0,0,0,0,0,985680,408343,0
S20041532004182.MON.chlor_a.csv,65-70,136.8403168,68.42015839,68.42015839,0,0,68.42015839,68.42015839,985680,392459,2,S20041532004182.MON.chlor_a.csv,65-70,0,0,0,0,0,0,0,985680,408343,0
S20041832004213.MON.chlor_a.csv,0-5,231316.5445,0.392526985,0.287584245,0.404950326,0.163984766,4.997514884,0.072681993,985680,393103,589301,S20041832004213.MON.chlor_a.csv,0-5,204190.0812,0.36266288,0.282097757,0.307793526,0.094736855,4.944581366,0.112550009,985680,422165,563030
S20041832004213.MON.chlor_a.csv,5-10,13484.54462,6.838004372,6.575698895,1.340349753,1.79653746,9.990917683,5.000075638,985680,393103,1972,S20041832004213.MON.chlor_a.csv,5-10,2260.172582,6.726704112,6.493012428,1.286655341,1.655481966,9.376442671,5.028518498,985680,422165,336
S20041832004213.MON.chlor_a.csv,10-15,6614.512932,12.0923454,11.91293183,1.365691782,1.865114043,14.971488,10.00923268,985680,393103,547,S20041832004213.MON.chlor_a.csv,10-15,1258.906964,13.11361421,13.81155491,1.800778812,3.242804331,14.94060326,10.07297993,985680,422165,96
S20041832004213.MON.chlor_a.csv,15-20,4250.941156,17.21028808,16.99433708,1.409541994,1.986808634,19.97249007,15.00769393,985680,393103,247,S20041832004213.MON.chlor_a.csv,15-20,305.8763886,15.29381943,15.29381943,0,0,15.29381943,15.29381943,985680,422165,20
S20041832004213.MON.chlor_a.csv,20-25,3527.723702,22.04827313,21.97103264,1.451440778,2.106680331,24.83636093,20.03102779,985680,393103,160,S20041832004213.MON.chlor_a.csv,20-25,23.92209435,23.92209435,23.92209435,0,0,23.92209435,23.92209435,985680,422165,1
S20041832004213.MON.chlor_a.csv,25-30,2323.277839,27.33268046,27.43656158,1.576812712,2.486338328,29.96904564,25.01795387,985680,393103,85,S20041832004213.MON.chlor_a.csv,25-30,834.2468872,26.07021523,26.07021523,0,0,26.07021523,26.07021523,985680,422165,32
S20041832004213.MON.chlor_a.csv,30-35,1933.740187,32.22900311,32.19372875,1.390990163,1.934853634,34.76855087,30.14427567,985680,393103,60,S20041832004213.MON.chlor_a.csv,30-35,0,0,0,0,0,0,0,985680,422165,0
S20041832004213.MON.chlor_a.csv,35-40,1224.648338,37.11055571,36.88594437,1.202346725,1.445637647,39.32443845,35.02912521,985680,393103,33,S20041832004213.MON.chlor_a.csv,35-40,0,0,0,0,0,0,0,985680,422165,0
S20041832004213.MON.chlor_a.csv,40-45,1609.527723,42.35599272,42.247091,1.421873582,2.021724483,44.63174226,40.03863144,985680,393103,38,S20041832004213.MON.chlor_a.csv,40-45,0,0,0,0,0,0,0,985680,422165,0
S20041832004213.MON.chlor_a.csv,45-50,957.5826877,47.87913438,48.03659439,1.589984353,2.528050243,49.86462021,45.13214111,985680,393103,20,S20041832004213.MON.chlor_a.csv,45-50,0,0,0,0,0,0,0,985680,422165,0
S20041832004213.MON.chlor_a.csv,50-55,1408.069582,52.15072525,51.96108627,1.38192667,1.90972132,54.94536972,50.11984468,985680,393103,27,S20041832004213.MON.chlor_a.csv,50-55,0,0,0,0,0,0,0,985680,422165,0
S20041832004213.MON.chlor_a.csv,55-60,1304.40274,56.71316263,56.86073685,1.105050847,1.221137374,58.90010834,55.08251572,985680,393103,23,S20041832004213.MON.chlor_a.csv,55-60,0,0,0,0,0,0,0,985680,422165,0
S20041832004213.MON.chlor_a.csv,60-65,372.3565035,62.05941725,62.43464661,1.118564102,1.25118565,63.68635559,60.27110863,985680,393103,6,S20041832004213.MON.chlor_a.csv,60-65,0,0,0,0,0,0,0,985680,422165,0
S20041832004213.MON.chlor_a.csv,65-70,347.29422,69.45884399,69.72718811,0.467983068,0.219008151,69.72718811,68.52955627,985680,393103,5,S20041832004213.MON.chlor_a.csv,65-70,0,0,0,0,0,0,0,985680,422165,0
S20042142004244.MON.chlor_a.csv,0-5,233208.1379,0.393655378,0.296473669,0.399201173,0.159361577,4.999661582,0.106841676,985680,390646,592417,S20042142004244.MON.chlor_a.csv,0-5,209866.0386,0.363631705,0.292595196,0.307143469,0.094337111,4.951670229,0.089605369,985680,407963,577139
S20042142004244.MON.chlor_a.csv,5-10,11713.2476,6.735622542,6.431084991,1.363533223,1.85922285,9.993961493,5.001588869,985680,390646,1739,S20042142004244.MON.chlor_a.csv,5-10,2978.419008,6.784553549,6.767933846,1.406039331,1.9769466,9.433265686,5.007457932,985680,407963,439
S20042142004244.MON.chlor_a.csv,10-15,5286.48691,12.23723822,12.14730814,1.370436753,1.878096894,14.98695993,10.00127355,985680,390646,432,S20042142004244.MON.chlor_a.csv,10-15,612.021066,14.57193014,14.82875824,0.759851562,0.577374396,14.82875824,10.93954817,985680,407963,42
S20042142004244.MON.chlor_a.csv,15-20,3572.003046,17.17309157,17.32401638,1.37218287,1.882885829,19.97127256,15.06927907,985680,390646,208,S20042142004244.MON.chlor_a.csv,15-20,547.9949942,18.89637911,18.57758045,0.516512858,0.266785532,19.73322558,18.57758045,985680,407963,29
S20042142004244.MON.chlor_a.csv,20-25,1931.264746,22.45656681,22.44522357,1.363833478,1.860041755,24.96563657,20.02092052,985680,390646,86,S20042142004244.MON.chlor_a.csv,20-25,0,0,0,0,0,0,0,985680,407963,0
S20042142004244.MON.chlor_a.csv,25-30,1690.296207,27.26284206,27.09775496,1.399365826,1.958224716,29.94081539,25.05471992,985680,390646,62,S20042142004244.MON.chlor_a.csv,25-30,402.6280316,28.75914512,28.77724749,0.044341578,0.001966176,28.77724749,28.65053087,985680,407963,14
S20042142004244.MON.chlor_a.csv,30-35,996.3339639,32.13980529,32.03465366,1.362617351,1.856726047,34.47714933,30.08128548,985680,390646,31,S20042142004244.MON.chlor_a.csv,30-35,190.0361481,31.67269135,31.67269135,0,0,31.67269135,31.67269135,985680,407963,6
S20042142004244.MON.chlor_a.csv,35-40,1003.414191,37.16348855,37.44360703,1.344752727,1.808359896,39.46699413,35.01262951,985680,390646,27,S20042142004244.MON.chlor_a.csv,35-40,679.2699394,37.73721886,37.73721886,0,0,37.73721886,37.73721886,985680,407963,18
S20042142004244.MON.chlor_a.csv,40-45,423.7882495,42.37882495,42.77502456,1.344505509,1.807695064,44.16589236,40.10138496,985680,390646,10,S20042142004244.MON.chlor_a.csv,40-45,0,0,0,0,0,0,0,985680,407963,0
S20042142004244.MON.chlor_a.csv,45-50,475.7038495,47.57038495,47.5105981,1.710280881,2.925060692,49.8794899,45.38577271,985680,390646,10,S20042142004244.MON.chlor_a.csv,45-50,0,0,0,0,0,0,0,985680,407963,0
S20042142004244.MON.chlor_a.csv,50-55,157.1144694,52.37148979,52.18251419,1.688212792,2.850062432,54.52712043,50.40483475,985680,390646,3,S20042142004244.MON.chlor_a.csv,50-55,0,0,0,0,0,0,0,985680,407963,0
S20042142004244.MON.chlor_a.csv,55-60,113.37537,56.68768501,56.68768501,0.859182358,0.738194324,57.54686737,55.82850266,985680,390646,2,S20042142004244.MON.chlor_a.csv,55-60,389.5911598,55.65587997,55.65587997,0,0,55.65587997,55.65587997,985680,407963,7
S20042142004244.MON.chlor_a.csv,60-65,0,0,0,0,0,0,0,985680,390646,0,S20042142004244.MON.chlor_a.csv,60-65,0,0,0,0,0,0,0,985680,407963,0
S20042142004244.MON.chlor_a.csv,65-70,0,0,0,0,0,0,0,985680,390646,0,S20042142004244.MON.chlor_a.csv,65-70,0,0,0,0,0,0,0,985680,407963,0
S20042452004274.MON.chlor_a.csv,0-5,276020.863,0.469142389,0.364997907,0.418840286,0.175427186,4.999867916,0.001,985680,394864,588352,S20042452004274.MON.chlor_a.csv,0-5,239644.0296,0.431580309,0.356042579,0.310336358,0.096308655,4.991710663,0.092304617,985680,429361,555271
S20042452004274.MON.chlor_a.csv,5-10,11675.98533,6.741331023,6.400006127,1.389141399,1.929713827,9.989283721,5.000218034,985680,394864,1732,S20042452004274.MON.chlor_a.csv,5-10,4960.604486,6.311201637,5.959376812,1.347135106,1.814772995,9.892837524,5.000217915,985680,429361,786
S20042452004274.MON.chlor_a.csv,10-15,4695.108879,12.1634945,12.08189636,1.414798442,2.001654632,14.99350142,10.00559862,985680,394864,386,S20042452004274.MON.chlor_a.csv,10-15,1408.90734,11.7408945,11.5659647,1.328765579,1.765617965,14.39202213,10.02817488,985680,429361,120
S20042452004274.MON.chlor_a.csv,15-20,2912.409709,17.03163573,16.95812345,1.288651275,1.660622108,19.82055352,15.00512423,985680,394864,171,S20042452004274.MON.chlor_a.csv,15-20,394.0474033,15.76189613,15.76189613,0,0,15.76189613,15.76189613,985680,429361,25
S20042452004274.MON.chlor_a.csv,20-25,1552.227747,21.86236264,21.6176343,1.308914841,1.713258062,24.86833596,20.00171965,985680,394864,71,S20042452004274.MON.chlor_a.csv,20-25,0,0,0,0,0,0,0,985680,429361,0
S20042452004274.MON.chlor_a.csv,25-30,1124.505523,27.42696399,27.61364237,1.514017729,2.292249683,29.9576509,25.03152613,985680,394864,41,S20042452004274.MON.chlor_a.csv,25-30,496.8595046,27.60330581,27.44309747,0.382650988,0.146421778,28.67583299,27.44309747,985680,429361,18
S20042452004274.MON.chlor_a.csv,30-35,525.4511122,30.90888896,30.60668182,0.688182525,0.473595187,32.56677246,30.04516602,985680,394864,17,S20042452004274.MON.chlor_a.csv,30-35,0,0,0,0,0,0,0,985680,429361,0
S20042452004274.MON.chlor_a.csv,35-40,490.4904528,37.73003483,37.90177536,1.486721101,2.210339632,39.62375736,35.40132904,985680,394864,13,S20042452004274.MON.chlor_a.csv,35-40,0,0,0,0,0,0,0,985680,429361,0
S20042452004274.MON.chlor_a.csv,40-45,427.9305635,42.79305635,43.22354031,1.376826528,1.895651287,44.66434765,40.61824998,985680,394864,10,S20042452004274.MON.chlor_a.csv,40-45,1294.763424,44.64701462,44.64701462,0,0,44.64701462,44.64701462,985680,429361,29
S20042452004274.MON.chlor_a.csv,45-50,236.5161245,47.3032249,46.96500778,1.526402876,2.329905741,49.76605988,45.03897071,985680,394864,5,S20042452004274.MON.chlor_a.csv,45-50,1415.205231,47.17350769,47.17350769,0,0,47.17350769,47.17350769,985680,429361,30
S20042452004274.MON.chlor_a.csv,50-55,101.4577973,50.72889864,50.72889864,0.233923316,0.054720118,50.96282196,50.49497533,985680,394864,2,S20042452004274.MON.chlor_a.csv,50-55,580.4785652,52.77077866,52.77077866,0,0,52.77077866,52.77077866,985680,429361,11
S20042452004274.MON.chlor_a.csv,55-60,291.637949,58.3275898,57.63251495,0.861946273,0.742951377,59.38319016,57.60653877,985680,394864,5,S20042452004274.MON.chlor_a.csv,55-60,0,0,0,0,0,0,0,985680,429361,0
S20042452004274.MON.chlor_a.csv,60-65,125.4866714,62.74333572,62.74333572,0,0,62.74333572,62.74333572,985680,394864,2,S20042452004274.MON.chlor_a.csv,60-65,0,0,0,0,0,0,0,985680,429361,0
S20042452004274.MON.chlor_a.csv,65-70,136.9759827,68.48799133,68.48799133,0,0,68.48799133,68.48799133,985680,394864,2,S20042452004274.MON.chlor_a.csv,65-70,0,0,0,0,0,0,0,985680,429361,0
S20042752004305.MON.chlor_a.csv,0-5,404229.2039,0.67893636,0.578508516,0.442317408,0.195644689,4.999660701,0.121902317,985680,387722,595386,S20042752004305.MON.chlor_a.csv,0-5,354939.3654,0.656674928,0.58078222,0.360313514,0.129825828,4.976953983,0.149812266,985680,444337,540510
S20042752004305.MON.chlor_a.csv,5-10,12675.11196,6.781761346,6.450657504,1.376194075,1.893910133,9.991693497,5.001553178,985680,387722,1869,S20042752004305.MON.chlor_a.csv,5-10,4567.982028,6.461077832,6.384650071,1.284840084,1.650814041,9.819098473,5.001450539,985680,444337,707
S20042752004305.MON.chlor_a.csv,10-15,5302.232055,12.02320194,11.78523868,1.413549264,1.998121522,14.97630024,10.01448393,985680,387722,441,S20042752004305.MON.chlor_a.csv,10-15,694.3964879,11.02216647,10.56804073,1.33510346,1.782501248,14.11411166,10.12333632,985680,444337,63
S20042752004305.MON.chlor_a.csv,15-20,2737.649291,16.8990697,16.56124932,1.389114251,1.929638402,19.96505038,15.02417864,985680,387722,162,S20042752004305.MON.chlor_a.csv,15-20,1153.921185,18.31620928,17.7762928,0.959041482,0.919760565,19.19954109,15.35647202,985680,444337,63
S20042752004305.MON.chlor_a.csv,20-25,1171.838375,22.53535336,22.58417768,1.393576816,1.942056342,24.7444973,20.22765255,985680,387722,52,S20042752004305.MON.chlor_a.csv,20-25,0,0,0,0,0,0,0,985680,444337,0
S20042752004305.MON.chlor_a.csv,25-30,503.2806832,27.96003796,28.09812805,1.4439696,2.085048205,29.98905754,25.41217422,985680,387722,18,S20042752004305.MON.chlor_a.csv,25-30,0,0,0,0,0,0,0,985680,444337,0
S20042752004305.MON.chlor_a.csv,30-35,198.2635669,33.04392782,33.04651642,0.720295197,0.51882517,34.29633776,32.19422615,985680,387722,6,S20042752004305.MON.chlor_a.csv,30-35,0,0,0,0,0,0,0,985680,444337,0
S20042752004305.MON.chlor_a.csv,35-40,77.09154243,38.54577122,38.54577122,0.69051609,0.476812471,39.23628731,37.85525513,985680,387722,2,S20042752004305.MON.chlor_a.csv,35-40,0,0,0,0,0,0,0,985680,444337,0
S20042752004305.MON.chlor_a.csv,40-45,82.38750925,41.19375463,41.19375463,0.418699694,0.175309433,41.61245432,40.77505493,985680,387722,2,S20042752004305.MON.chlor_a.csv,40-45,0,0,0,0,0,0,0,985680,444337,0
S20042752004305.MON.chlor_a.csv,45-50,192.4642982,48.11607455,47.58523807,1.08351135,1.173996846,49.9761982,47.31762385,985680,387722,4,S20042752004305.MON.chlor_a.csv,45-50,0,0,0,0,0,0,0,985680,444337,0
S20042752004305.MON.chlor_a.csv,50-55,206.2043839,51.55109596,50.80482292,1.595257873,2.544847681,54.25612736,50.33861065,985680,387722,4,S20042752004305.MON.chlor_a.csv,50-55,0,0,0,0,0,0,0,985680,444337,0
S20042752004305.MON.chlor_a.csv,55-60,0,0,0,0,0,0,0,985680,387722,0,S20042752004305.MON.chlor_a.csv,55-60,0,0,0,0,0,0,0,985680,444337,0
S20042752004305.MON.chlor_a.csv,60-65,122.924324,61.46216202,61.46216202,0,0,61.46216202,61.46216202,985680,387722,2,S20042752004305.MON.chlor_a.csv,60-65,0,0,0,0,0,0,0,985680,444337,0
S20042752004305.MON.chlor_a.csv,65-70,0,0,0,0,0,0,0,985680,387722,0,S20042752004305.MON.chlor_a.csv,65-70,0,0,0,0,0,0,0,985680,444337,0
S20043062004335.MON.chlor_a.csv,0-5,493493.6765,0.829590758,0.727858929,0.477934298,0.228421193,4.999900423,0.006913255,985680,387973,594864,S20043062004335.MON.chlor_a.csv,0-5,412745.8031,0.734483255,0.680386484,0.347692459,0.120890046,4.980390549,0.100663602,985680,423075,561954
S20043062004335.MON.chlor_a.csv,5-10,15042.39287,6.489384328,6.16260918,1.246091195,1.552743265,9.979772615,5.000159332,985680,387973,2318,S20043062004335.MON.chlor_a.csv,5-10,2533.568536,6.365750089,6.258609387,1.13521744,1.288718636,8.862945867,5.042312145,985680,423075,398
S20043062004335.MON.chlor_a.csv,10-15,3818.29122,11.96956495,11.63413906,1.370666095,1.878725545,14.94639142,10.02331412,985680,387973,319,S20043062004335.MON.chlor_a.csv,10-15,1337.990076,11.43581261,11.42666146,1.244659119,1.549176323,14.65436729,10.02203846,985680,423075,117
S20043062004335.MON.chlor_a.csv,15-20,1674.6012,16.91516363,16.61545181,1.468837436,2.157483414,19.63631904,15.04192907,985680,387973,99,S20043062004335.MON.chlor_a.csv,15-20,1036.225423,15.94192958,15.83019108,0.208796416,0.043595943,16.16750336,15.58381526,985680,423075,65
S20043062004335.MON.chlor_a.csv,20-25,1207.952191,21.96276711,21.58095551,1.343378275,1.80466519,24.87224579,20.13655165,985680,387973,55,S20043062004335.MON.chlor_a.csv,20-25,1543.578591,21.74054354,22.29370308,0.733935549,0.538661391,22.88425922,20.57789779,985680,423075,71
S20043062004335.MON.chlor_a.csv,25-30,617.5700087,26.85086994,26.33786125,1.432230489,2.051284173,29.4793641,25.00498629,985680,387973,23,S20043062004335.MON.chlor_a.csv,25-30,0,0,0,0,0,0,0,985680,423075,0
S20043062004335.MON.chlor_a.csv,30-35,444.373945,31.74099607,31.42313673,1.552324839,2.409712406,34.76698303,30.00163174,985680,387973,14,S20043062004335.MON.chlor_a.csv,30-35,0,0,0,0,0,0,0,985680,423075,0
S20043062004335.MON.chlor_a.csv,35-40,109.1854982,36.39516608,36.18597889,0.349882525,0.122417782,36.88809872,36.11142063,985680,387973,3,S20043062004335.MON.chlor_a.csv,35-40,0,0,0,0,0,0,0,985680,423075,0
S20043062004335.MON.chlor_a.csv,40-45,207.3569095,41.47138189,41.15884614,0.49900339,0.249004384,42.39552689,41.08832349,985680,387973,5,S20043062004335.MON.chlor_a.csv,40-45,0,0,0,0,0,0,0,985680,423075,0
S20043062004335.MON.chlor_a.csv,45-50,187.2101817,46.80254542,47.07701111,0.97602755,0.952629779,47.85269165,45.20346782,985680,387973,4,S20043062004335.MON.chlor_a.csv,45-50,0,0,0,0,0,0,0,985680,423075,0
S20043062004335.MON.chlor_a.csv,50-55,50.07813263,50.07813263,50.07813263,0,0,50.07813263,50.07813263,985680,387973,1,S20043062004335.MON.chlor_a.csv,50-55,0,0,0,0,0,0,0,985680,423075,0
S20043062004335.MON.chlor_a.csv,55-60,0,0,0,0,0,0,0,985680,387973,0,S20043062004335.MON.chlor_a.csv,55-60,0,0,0,0,0,0,0,985680,423075,0
S20043062004335.MON.chlor_a.csv,60-65,0,0,0,0,0,0,0,985680,387973,0,S20043062004335.MON.chlor_a.csv,60-65,0,0,0,0,0,0,0,985680,423075,0
S20043062004335.MON.chlor_a.csv,65-70,134.4814606,67.24073029,67.24073029,0,0,67.24073029,67.24073029,985680,387973,2,S20043062004335.MON.chlor_a.csv,65-70,0,0,0,0,0,0,0,985680,423075,0
S20043362004366.MON.chlor_a.csv,0-5,465205.8817,0.837033932,0.725727489,0.530086336,0.280991523,4.999221146,0.001,985680,425389,555779,S20043362004366.MON.chlor_a.csv,0-5,350832.2205,0.687185444,0.588102221,0.415271167,0.172450142,4.992359837,0.115128264,985680,474126,510535
